ID_Transacao,Item,Valor_Item,Data,Hora
1100,Guaraná Antarctica,7.0,2025-01-02,11:00:00
1100,Feijoada Completa,55.0,2025-01-02,11:00:00
1101,Prato Feito (PF),28.0,2025-01-28,17:00:00
1101,Feijoada Completa,55.0,2025-01-28,17:00:00
1102,Caipirinha de Limão,22.0,2025-01-29,19:00:00
1102,Guaraná Antarctica,7.0,2025-01-29,19:00:00
1102,Café Coado,6.0,2025-01-29,19:00:00
1102,Feijoada Completa,55.0,2025-01-29,19:00:00
1103,Caipirinha de Limão,22.0,2025-01-13,13:00:00
1103,Cerveja Artesanal,18.0,2025-01-13,13:00:00
1103,Café Coado,6.0,2025-01-13,13:00:00
1103,Feijoada Completa,55.0,2025-01-13,13:00:00
1104,Prato Feito (PF),28.0,2025-01-30,18:00:00
1104,Suco de Laranja,9.0,2025-01-30,18:00:00
1104,Pudim de Leite,12.0,2025-01-30,18:00:00
1105,Caipirinha de Limão,22.0,2025-01-21,12:00:00
1105,Suco de Laranja,9.0,2025-01-21,12:00:00
1105,Feijoada Completa,55.0,2025-01-21,12:00:00
1106,Prato Feito (PF),28.0,2025-01-12,14:00:00
1106,Caipirinha de Limão,22.0,2025-01-12,14:00:00
1107,Água de Coco,10.0,2025-01-28,14:00:00
1107,Pudim de Leite,12.0,2025-01-28,14:00:00
1107,Prato Feito (PF),28.0,2025-01-28,14:00:00
1107,Brigadeiro Gourmet,8.0,2025-01-28,14:00:00
1107,Pão de Queijo (Porção),15.0,2025-01-28,14:00:00
1108,Água de Coco,10.0,2025-01-05,17:00:00
1109,Suco de Laranja,9.0,2025-01-31,20:00:00
1110,Guaraná Antarctica,7.0,2025-01-30,12:00:00
1110,Coxinha de Frango,10.0,2025-01-30,12:00:00
1110,Suco de Laranja,9.0,2025-01-30,12:00:00
1111,Prato Feito (PF),28.0,2025-01-13,21:00:00
1111,Pão de Queijo (Porção),15.0,2025-01-13,21:00:00
1111,Pudim de Leite,12.0,2025-01-13,21:00:00
1111,Caipirinha de Limão,22.0,2025-01-13,21:00:00
1112,Caipirinha de Limão,22.0,2025-01-04,12:00:00
1112,Guaraná Antarctica,7.0,2025-01-04,12:00:00
1112,Feijoada Completa,55.0,2025-01-04,12:00:00
1113,Caipirinha de Limão,22.0,2025-01-26,18:00:00
1113,Pão de Queijo (Porção),15.0,2025-01-26,18:00:00
1113,Cerveja Artesanal,18.0,2025-01-26,18:00:00
1113,Feijoada Completa,55.0,2025-01-26,18:00:00
1114,Coxinha de Frango,10.0,2025-01-08,22:00:00
1114,Café Coado,6.0,2025-01-08,22:00:00
1114,Caipirinha de Limão,22.0,2025-01-08,22:00:00
1115,Brigadeiro Gourmet,8.0,2025-01-26,14:00:00
1115,Água de Coco,10.0,2025-01-26,14:00:00
1116,Água de Coco,10.0,2025-01-18,18:00:00
1116,Suco de Laranja,9.0,2025-01-18,18:00:00
1117,Suco de Laranja,9.0,2025-01-22,22:00:00
1118,Prato Feito (PF),28.0,2025-01-20,18:00:00
1118,Água de Coco,10.0,2025-01-20,18:00:00
1118,Pudim de Leite,12.0,2025-01-20,18:00:00
1119,Moqueca de Peixe,75.0,2025-01-15,14:00:00
1120,Caipirinha de Limão,22.0,2025-01-14,14:00:00
1121,Guaraná Antarctica,7.0,2025-01-20,12:00:00
1121,Brigadeiro Gourmet,8.0,2025-01-20,12:00:00
1122,Guaraná Antarctica,7.0,2025-01-08,13:00:00
1122,Moqueca de Peixe,75.0,2025-01-08,13:00:00
1123,Caipirinha de Limão,22.0,2025-01-26,13:00:00
1123,Feijoada Completa,55.0,2025-01-26,13:00:00
1124,Arroz Carreteiro,38.0,2025-01-27,18:00:00
1124,Cerveja Artesanal,18.0,2025-01-27,18:00:00
1125,Brigadeiro Gourmet,8.0,2025-01-24,20:00:00
1126,Caipirinha de Limão,22.0,2025-01-23,12:00:00
1126,Pudim de Leite,12.0,2025-01-23,12:00:00
1126,Café Coado,6.0,2025-01-23,12:00:00
1126,Feijoada Completa,55.0,2025-01-23,12:00:00
1127,Prato Feito (PF),28.0,2025-01-01,13:00:00
1127,Guaraná Antarctica,7.0,2025-01-01,13:00:00
1127,Pudim de Leite,12.0,2025-01-01,13:00:00
1127,Caipirinha de Limão,22.0,2025-01-01,13:00:00
1128,Cerveja Artesanal,18.0,2025-01-29,13:00:00
1128,Suco de Laranja,9.0,2025-01-29,13:00:00
1128,Água de Coco,10.0,2025-01-29,13:00:00
1129,Moqueca de Peixe,75.0,2025-01-31,19:00:00
1129,Suco de Laranja,9.0,2025-01-31,19:00:00
1130,Pudim de Leite,12.0,2025-01-28,19:00:00
1130,Café Coado,6.0,2025-01-28,19:00:00
1130,Feijoada Completa,55.0,2025-01-28,19:00:00
1130,Prato Feito (PF),28.0,2025-01-28,19:00:00
1130,Brigadeiro Gourmet,8.0,2025-01-28,19:00:00
1131,Moqueca de Peixe,75.0,2025-01-19,16:00:00
1131,Suco de Laranja,9.0,2025-01-19,16:00:00
1131,Feijoada Completa,55.0,2025-01-19,16:00:00
1132,Prato Feito (PF),28.0,2025-01-24,19:00:00
1132,Pão de Queijo (Porção),15.0,2025-01-24,19:00:00
1132,Suco de Laranja,9.0,2025-01-24,19:00:00
1133,Pudim de Leite,12.0,2025-01-27,22:00:00
1134,Cerveja Artesanal,18.0,2025-01-03,21:00:00
1135,Moqueca de Peixe,75.0,2025-01-09,21:00:00
1135,Coxinha de Frango,10.0,2025-01-09,21:00:00
1135,Feijoada Completa,55.0,2025-01-09,21:00:00
1136,Coxinha de Frango,10.0,2025-01-03,14:00:00
1137,Guaraná Antarctica,7.0,2025-01-13,14:00:00
1137,Arroz Carreteiro,38.0,2025-01-13,14:00:00
1137,Café Coado,6.0,2025-01-13,14:00:00
1138,Caipirinha de Limão,22.0,2025-01-16,20:00:00
1138,Arroz Carreteiro,38.0,2025-01-16,20:00:00
1138,Suco de Laranja,9.0,2025-01-16,20:00:00
1138,Feijoada Completa,55.0,2025-01-16,20:00:00
1139,Prato Feito (PF),28.0,2025-01-10,15:00:00
1139,Água de Coco,10.0,2025-01-10,15:00:00
1140,Prato Feito (PF),28.0,2025-01-03,22:00:00
1140,Pudim de Leite,12.0,2025-01-03,22:00:00
1140,Caipirinha de Limão,22.0,2025-01-03,22:00:00
1141,Brigadeiro Gourmet,8.0,2025-01-05,20:00:00
1142,Caipirinha de Limão,22.0,2025-01-13,17:00:00
1142,Prato Feito (PF),28.0,2025-01-13,17:00:00
1142,Feijoada Completa,55.0,2025-01-13,17:00:00
1143,Moqueca de Peixe,75.0,2025-01-28,21:00:00
1143,Suco de Laranja,9.0,2025-01-28,21:00:00
1144,Guaraná Antarctica,7.0,2025-01-31,18:00:00
1144,Água de Coco,10.0,2025-01-31,18:00:00
1144,Caipirinha de Limão,22.0,2025-01-31,18:00:00
1144,Feijoada Completa,55.0,2025-01-31,18:00:00
1144,Moqueca de Peixe,75.0,2025-01-31,18:00:00
1145,Guaraná Antarctica,7.0,2025-01-24,21:00:00
1145,Pão de Queijo (Porção),15.0,2025-01-24,21:00:00
1145,Coxinha de Frango,10.0,2025-01-24,21:00:00
1146,Guaraná Antarctica,7.0,2025-01-21,13:00:00
1146,Pão de Queijo (Porção),15.0,2025-01-21,13:00:00
1147,Cerveja Artesanal,18.0,2025-01-05,17:00:00
1148,Suco de Laranja,9.0,2025-01-06,18:00:00
1149,Arroz Carreteiro,38.0,2025-01-08,20:00:00
1149,Moqueca de Peixe,75.0,2025-01-08,20:00:00
1149,Caipirinha de Limão,22.0,2025-01-08,20:00:00
1150,Guaraná Antarctica,7.0,2025-01-22,11:00:00
1151,Caipirinha de Limão,22.0,2025-01-18,20:00:00
1151,Água de Coco,10.0,2025-01-18,20:00:00
1151,Feijoada Completa,55.0,2025-01-18,20:00:00
1152,Cerveja Artesanal,18.0,2025-01-23,18:00:00
1153,Caipirinha de Limão,22.0,2025-01-13,14:00:00
1153,Suco de Laranja,9.0,2025-01-13,14:00:00
1153,Água de Coco,10.0,2025-01-13,14:00:00
1153,Feijoada Completa,55.0,2025-01-13,14:00:00
1154,Prato Feito (PF),28.0,2025-01-12,21:00:00
1154,Arroz Carreteiro,38.0,2025-01-12,21:00:00
1154,Moqueca de Peixe,75.0,2025-01-12,21:00:00
1155,Prato Feito (PF),28.0,2025-01-23,17:00:00
1155,Pudim de Leite,12.0,2025-01-23,17:00:00
1155,Caipirinha de Limão,22.0,2025-01-23,17:00:00
1156,Caipirinha de Limão,22.0,2025-01-30,15:00:00
1156,Prato Feito (PF),28.0,2025-01-30,15:00:00
1156,Suco de Laranja,9.0,2025-01-30,15:00:00
1156,Feijoada Completa,55.0,2025-01-30,15:00:00
1157,Prato Feito (PF),28.0,2025-01-19,21:00:00
1157,Água de Coco,10.0,2025-01-19,21:00:00
1157,Pudim de Leite,12.0,2025-01-19,21:00:00
1157,Café Coado,6.0,2025-01-19,21:00:00
1158,Pão de Queijo (Porção),15.0,2025-01-01,15:00:00
1158,Cerveja Artesanal,18.0,2025-01-01,15:00:00
1158,Café Coado,6.0,2025-01-01,15:00:00
1159,Arroz Carreteiro,38.0,2025-01-23,22:00:00
1159,Pão de Queijo (Porção),15.0,2025-01-23,22:00:00
1159,Coxinha de Frango,10.0,2025-01-23,22:00:00
1160,Arroz Carreteiro,38.0,2025-01-20,14:00:00
1161,Prato Feito (PF),28.0,2025-01-04,15:00:00
1161,Feijoada Completa,55.0,2025-01-04,15:00:00
1162,Prato Feito (PF),28.0,2025-01-30,16:00:00
1162,Coxinha de Frango,10.0,2025-01-30,16:00:00
1162,Cerveja Artesanal,18.0,2025-01-30,16:00:00
1162,Feijoada Completa,55.0,2025-01-30,16:00:00
1163,Pão de Queijo (Porção),15.0,2025-01-31,15:00:00
1163,Coxinha de Frango,10.0,2025-01-31,15:00:00
1163,Feijoada Completa,55.0,2025-01-31,15:00:00
1164,Pudim de Leite,12.0,2025-01-18,18:00:00
1165,Prato Feito (PF),28.0,2025-01-17,13:00:00
1165,Guaraná Antarctica,7.0,2025-01-17,13:00:00
1165,Pudim de Leite,12.0,2025-01-17,13:00:00
1166,Guaraná Antarctica,7.0,2025-01-30,22:00:00
1166,Feijoada Completa,55.0,2025-01-30,22:00:00
1167,Caipirinha de Limão,22.0,2025-01-11,20:00:00
1167,Brigadeiro Gourmet,8.0,2025-01-11,20:00:00
1167,Água de Coco,10.0,2025-01-11,20:00:00
1167,Feijoada Completa,55.0,2025-01-11,20:00:00
1168,Guaraná Antarctica,7.0,2025-01-03,20:00:00
1168,Água de Coco,10.0,2025-01-03,20:00:00
1168,Suco de Laranja,9.0,2025-01-03,20:00:00
1169,Brigadeiro Gourmet,8.0,2025-01-15,22:00:00
1169,Cerveja Artesanal,18.0,2025-01-15,22:00:00
1169,Água de Coco,10.0,2025-01-15,22:00:00
1170,Caipirinha de Limão,22.0,2025-01-27,21:00:00
1170,Arroz Carreteiro,38.0,2025-01-27,21:00:00
1170,Coxinha de Frango,10.0,2025-01-27,21:00:00
1170,Feijoada Completa,55.0,2025-01-27,21:00:00
1171,Prato Feito (PF),28.0,2025-01-01,11:00:00
1171,Pão de Queijo (Porção),15.0,2025-01-01,11:00:00
1171,Pudim de Leite,12.0,2025-01-01,11:00:00
1172,Caipirinha de Limão,22.0,2025-01-31,22:00:00
1172,Moqueca de Peixe,75.0,2025-01-31,22:00:00
1172,Guaraná Antarctica,7.0,2025-01-31,22:00:00
1172,Feijoada Completa,55.0,2025-01-31,22:00:00
1173,Pudim de Leite,12.0,2025-01-11,21:00:00
1174,Prato Feito (PF),28.0,2025-01-18,20:00:00
1174,Moqueca de Peixe,75.0,2025-01-18,20:00:00
1174,Pudim de Leite,12.0,2025-01-18,20:00:00
1174,Caipirinha de Limão,22.0,2025-01-18,20:00:00
1175,Cerveja Artesanal,18.0,2025-01-20,16:00:00
1176,Prato Feito (PF),28.0,2025-01-22,16:00:00
1176,Guaraná Antarctica,7.0,2025-01-22,16:00:00
1176,Coxinha de Frango,10.0,2025-01-22,16:00:00
1176,Pudim de Leite,12.0,2025-01-22,16:00:00
1177,Caipirinha de Limão,22.0,2025-01-04,16:00:00
1177,Moqueca de Peixe,75.0,2025-01-04,16:00:00
1177,Feijoada Completa,55.0,2025-01-04,16:00:00
1178,Prato Feito (PF),28.0,2025-01-31,20:00:00
1178,Coxinha de Frango,10.0,2025-01-31,20:00:00
1178,Pudim de Leite,12.0,2025-01-31,20:00:00
1178,Feijoada Completa,55.0,2025-01-31,20:00:00
1179,Caipirinha de Limão,22.0,2025-01-04,19:00:00
1179,Prato Feito (PF),28.0,2025-01-04,19:00:00
1179,Cerveja Artesanal,18.0,2025-01-04,19:00:00
1179,Feijoada Completa,55.0,2025-01-04,19:00:00
1180,Guaraná Antarctica,7.0,2025-01-16,14:00:00
1180,Água de Coco,10.0,2025-01-16,14:00:00
1180,Caipirinha de Limão,22.0,2025-01-16,14:00:00
1180,Feijoada Completa,55.0,2025-01-16,14:00:00
1180,Brigadeiro Gourmet,8.0,2025-01-16,14:00:00
1181,Prato Feito (PF),28.0,2025-01-20,17:00:00
1181,Moqueca de Peixe,75.0,2025-01-20,17:00:00
1181,Água de Coco,10.0,2025-01-20,17:00:00
1182,Prato Feito (PF),28.0,2025-01-23,16:00:00
1182,Pão de Queijo (Porção),15.0,2025-01-23,16:00:00
1182,Moqueca de Peixe,75.0,2025-01-23,16:00:00
1183,Guaraná Antarctica,7.0,2025-01-02,17:00:00
1183,Moqueca de Peixe,75.0,2025-01-02,17:00:00
1183,Café Coado,6.0,2025-01-02,17:00:00
1184,Caipirinha de Limão,22.0,2025-01-29,19:00:00
1184,Arroz Carreteiro,38.0,2025-01-29,19:00:00
1184,Pudim de Leite,12.0,2025-01-29,19:00:00
1184,Feijoada Completa,55.0,2025-01-29,19:00:00
1185,Guaraná Antarctica,7.0,2025-01-22,15:00:00
1185,Pudim de Leite,12.0,2025-01-22,15:00:00
1185,Feijoada Completa,55.0,2025-01-22,15:00:00
1185,Prato Feito (PF),28.0,2025-01-22,15:00:00
1185,Moqueca de Peixe,75.0,2025-01-22,15:00:00
1186,Prato Feito (PF),28.0,2025-01-22,13:00:00
1186,Arroz Carreteiro,38.0,2025-01-22,13:00:00
1186,Pudim de Leite,12.0,2025-01-22,13:00:00
1187,Prato Feito (PF),28.0,2025-01-18,14:00:00
1187,Arroz Carreteiro,38.0,2025-01-18,14:00:00
1187,Pudim de Leite,12.0,2025-01-18,14:00:00
1188,Pão de Queijo (Porção),15.0,2025-01-20,21:00:00
1189,Feijoada Completa,55.0,2025-01-27,15:00:00
1190,Prato Feito (PF),28.0,2025-01-05,19:00:00
1190,Pudim de Leite,12.0,2025-01-05,19:00:00
1190,Feijoada Completa,55.0,2025-01-05,19:00:00
1191,Prato Feito (PF),28.0,2025-01-12,22:00:00
1191,Arroz Carreteiro,38.0,2025-01-12,22:00:00
1191,Pão de Queijo (Porção),15.0,2025-01-12,22:00:00
1191,Café Coado,6.0,2025-01-12,22:00:00
1192,Prato Feito (PF),28.0,2025-01-17,19:00:00
1192,Pão de Queijo (Porção),15.0,2025-01-17,19:00:00
1192,Pudim de Leite,12.0,2025-01-17,19:00:00
1193,Caipirinha de Limão,22.0,2025-01-19,13:00:00
1193,Brigadeiro Gourmet,8.0,2025-01-19,13:00:00
1193,Pudim de Leite,12.0,2025-01-19,13:00:00
1193,Feijoada Completa,55.0,2025-01-19,13:00:00
1194,Prato Feito (PF),28.0,2025-01-26,22:00:00
1194,Café Coado,6.0,2025-01-26,22:00:00
1195,Prato Feito (PF),28.0,2025-01-20,15:00:00
1195,Arroz Carreteiro,38.0,2025-01-20,15:00:00
1195,Pudim de Leite,12.0,2025-01-20,15:00:00
1196,Caipirinha de Limão,22.0,2025-01-18,18:00:00
1196,Prato Feito (PF),28.0,2025-01-18,18:00:00
1196,Feijoada Completa,55.0,2025-01-18,18:00:00
1197,Caipirinha de Limão,22.0,2025-01-16,17:00:00
1197,Feijoada Completa,55.0,2025-01-16,17:00:00
1198,Prato Feito (PF),28.0,2025-01-10,19:00:00
1198,Feijoada Completa,55.0,2025-01-10,19:00:00
1199,Coxinha de Frango,10.0,2025-01-11,21:00:00
1199,Café Coado,6.0,2025-01-11,21:00:00
1200,Arroz Carreteiro,38.0,2025-01-29,15:00:00
1200,Moqueca de Peixe,75.0,2025-01-29,15:00:00
1200,Caipirinha de Limão,22.0,2025-01-29,15:00:00
1201,Prato Feito (PF),28.0,2025-01-15,16:00:00
1201,Água de Coco,10.0,2025-01-15,16:00:00
1201,Pudim de Leite,12.0,2025-01-15,16:00:00
1201,Suco de Laranja,9.0,2025-01-15,16:00:00
1202,Caipirinha de Limão,22.0,2025-01-11,15:00:00
1202,Cerveja Artesanal,18.0,2025-01-11,15:00:00
1202,Feijoada Completa,55.0,2025-01-11,15:00:00
1203,Prato Feito (PF),28.0,2025-01-15,16:00:00
1203,Pudim de Leite,12.0,2025-01-15,16:00:00
1203,Caipirinha de Limão,22.0,2025-01-15,16:00:00
1204,Pudim de Leite,12.0,2025-01-10,14:00:00
1204,Café Coado,6.0,2025-01-10,14:00:00
1204,Prato Feito (PF),28.0,2025-01-10,14:00:00
1204,Coxinha de Frango,10.0,2025-01-10,14:00:00
1204,Pão de Queijo (Porção),15.0,2025-01-10,14:00:00
1205,Prato Feito (PF),28.0,2025-01-26,20:00:00
1205,Guaraná Antarctica,7.0,2025-01-26,20:00:00
1206,Caipirinha de Limão,22.0,2025-01-25,13:00:00
1206,Feijoada Completa,55.0,2025-01-25,13:00:00
1207,Prato Feito (PF),28.0,2025-01-21,19:00:00
1207,Água de Coco,10.0,2025-01-21,19:00:00
1207,Pudim de Leite,12.0,2025-01-21,19:00:00
1208,Prato Feito (PF),28.0,2025-01-04,16:00:00
1208,Caipirinha de Limão,22.0,2025-01-04,16:00:00
1209,Pão de Queijo (Porção),15.0,2025-01-03,15:00:00
1209,Caipirinha de Limão,22.0,2025-01-03,15:00:00
1210,Caipirinha de Limão,22.0,2025-01-09,13:00:00
1210,Prato Feito (PF),28.0,2025-01-09,13:00:00
1210,Feijoada Completa,55.0,2025-01-09,13:00:00
1211,Pão de Queijo (Porção),15.0,2025-01-22,12:00:00
1211,Feijoada Completa,55.0,2025-01-22,12:00:00
1212,Coxinha de Frango,10.0,2025-01-14,14:00:00
1213,Moqueca de Peixe,75.0,2025-01-13,14:00:00
1214,Guaraná Antarctica,7.0,2025-01-26,15:00:00
1214,Pudim de Leite,12.0,2025-01-26,15:00:00
1214,Prato Feito (PF),28.0,2025-01-26,15:00:00
1215,Pão de Queijo (Porção),15.0,2025-01-01,17:00:00
1216,Guaraná Antarctica,7.0,2025-01-23,17:00:00
1217,Arroz Carreteiro,38.0,2025-01-08,12:00:00
1218,Coxinha de Frango,10.0,2025-01-14,21:00:00
1219,Caipirinha de Limão,22.0,2025-01-08,11:00:00
1219,Coxinha de Frango,10.0,2025-01-08,11:00:00
1219,Pudim de Leite,12.0,2025-01-08,11:00:00
1219,Feijoada Completa,55.0,2025-01-08,11:00:00
1220,Prato Feito (PF),28.0,2025-01-11,20:00:00
1220,Água de Coco,10.0,2025-01-11,20:00:00
1220,Pudim de Leite,12.0,2025-01-11,20:00:00
1221,Prato Feito (PF),28.0,2025-01-18,14:00:00
1221,Pão de Queijo (Porção),15.0,2025-01-18,14:00:00
1221,Pudim de Leite,12.0,2025-01-18,14:00:00
1222,Caipirinha de Limão,22.0,2025-01-09,22:00:00
1222,Café Coado,6.0,2025-01-09,22:00:00
1222,Feijoada Completa,55.0,2025-01-09,22:00:00
1222,Moqueca de Peixe,75.0,2025-01-09,22:00:00
1222,Pão de Queijo (Porção),15.0,2025-01-09,22:00:00
1223,Pudim de Leite,12.0,2025-01-09,13:00:00
1224,Caipirinha de Limão,22.0,2025-01-16,13:00:00
1224,Coxinha de Frango,10.0,2025-01-16,13:00:00
1224,Feijoada Completa,55.0,2025-01-16,13:00:00
1225,Prato Feito (PF),28.0,2025-01-20,12:00:00
1225,Pão de Queijo (Porção),15.0,2025-01-20,12:00:00
1225,Caipirinha de Limão,22.0,2025-01-20,12:00:00
1226,Prato Feito (PF),28.0,2025-01-15,18:00:00
1226,Brigadeiro Gourmet,8.0,2025-01-15,18:00:00
1226,Pudim de Leite,12.0,2025-01-15,18:00:00
1226,Feijoada Completa,55.0,2025-01-15,18:00:00
1227,Guaraná Antarctica,7.0,2025-01-07,18:00:00
1227,Cerveja Artesanal,18.0,2025-01-07,18:00:00
1228,Água de Coco,10.0,2025-01-13,19:00:00
1229,Caipirinha de Limão,22.0,2025-01-04,13:00:00
1229,Arroz Carreteiro,38.0,2025-01-04,13:00:00
1229,Água de Coco,10.0,2025-01-04,13:00:00
1229,Feijoada Completa,55.0,2025-01-04,13:00:00
1230,Moqueca de Peixe,75.0,2025-01-15,13:00:00
1230,Água de Coco,10.0,2025-01-15,13:00:00
1231,Prato Feito (PF),28.0,2025-01-31,14:00:00
1231,Pudim de Leite,12.0,2025-01-31,14:00:00
1232,Cerveja Artesanal,18.0,2025-01-21,16:00:00
1232,Feijoada Completa,55.0,2025-01-21,16:00:00
1233,Água de Coco,10.0,2025-01-27,15:00:00
1233,Caipirinha de Limão,22.0,2025-01-27,15:00:00
1233,Feijoada Completa,55.0,2025-01-27,15:00:00
1233,Moqueca de Peixe,75.0,2025-01-27,15:00:00
1233,Pão de Queijo (Porção),15.0,2025-01-27,15:00:00
1234,Caipirinha de Limão,22.0,2025-01-25,14:00:00
1234,Arroz Carreteiro,38.0,2025-01-25,14:00:00
1234,Água de Coco,10.0,2025-01-25,14:00:00
1234,Feijoada Completa,55.0,2025-01-25,14:00:00
1235,Prato Feito (PF),28.0,2025-01-09,14:00:00
1235,Arroz Carreteiro,38.0,2025-01-09,14:00:00
1235,Água de Coco,10.0,2025-01-09,14:00:00
1235,Caipirinha de Limão,22.0,2025-01-09,14:00:00
1236,Água de Coco,10.0,2025-01-23,12:00:00
1236,Pudim de Leite,12.0,2025-01-23,12:00:00
1236,Caipirinha de Limão,22.0,2025-01-23,12:00:00
1236,Feijoada Completa,55.0,2025-01-23,12:00:00
1236,Moqueca de Peixe,75.0,2025-01-23,12:00:00
1237,Prato Feito (PF),28.0,2025-01-19,11:00:00
1238,Cerveja Artesanal,18.0,2025-01-21,11:00:00
1239,Prato Feito (PF),28.0,2025-01-08,22:00:00
1239,Arroz Carreteiro,38.0,2025-01-08,22:00:00
1239,Coxinha de Frango,10.0,2025-01-08,22:00:00
1240,Suco de Laranja,9.0,2025-01-21,12:00:00
1241,Caipirinha de Limão,22.0,2025-01-08,13:00:00
1241,Cerveja Artesanal,18.0,2025-01-08,13:00:00
1241,Feijoada Completa,55.0,2025-01-08,13:00:00
1242,Arroz Carreteiro,38.0,2025-01-25,20:00:00
1243,Cerveja Artesanal,18.0,2025-01-07,19:00:00
1243,Pudim de Leite,12.0,2025-01-07,19:00:00
1243,Feijoada Completa,55.0,2025-01-07,19:00:00
1244,Coxinha de Frango,10.0,2025-01-10,13:00:00
1244,Cerveja Artesanal,18.0,2025-01-10,13:00:00
1244,Feijoada Completa,55.0,2025-01-10,13:00:00
1245,Prato Feito (PF),28.0,2025-01-20,11:00:00
1245,Água de Coco,10.0,2025-01-20,11:00:00
1246,Pão de Queijo (Porção),15.0,2025-01-09,19:00:00
1246,Coxinha de Frango,10.0,2025-01-09,19:00:00
1246,Água de Coco,10.0,2025-01-09,19:00:00
1247,Caipirinha de Limão,22.0,2025-01-13,11:00:00
1247,Feijoada Completa,55.0,2025-01-13,11:00:00
1248,Caipirinha de Limão,22.0,2025-01-08,12:00:00
1248,Feijoada Completa,55.0,2025-01-08,12:00:00
1248,Suco de Laranja,9.0,2025-01-08,12:00:00
1248,Brigadeiro Gourmet,8.0,2025-01-08,12:00:00
1248,Pão de Queijo (Porção),15.0,2025-01-08,12:00:00
1249,Caipirinha de Limão,22.0,2025-01-13,21:00:00
1249,Prato Feito (PF),28.0,2025-01-13,21:00:00
1249,Brigadeiro Gourmet,8.0,2025-01-13,21:00:00
1249,Feijoada Completa,55.0,2025-01-13,21:00:00
1250,Arroz Carreteiro,38.0,2025-01-04,19:00:00
1250,Pão de Queijo (Porção),15.0,2025-01-04,19:00:00
1250,Coxinha de Frango,10.0,2025-01-04,19:00:00
1251,Prato Feito (PF),28.0,2025-01-24,21:00:00
1251,Coxinha de Frango,10.0,2025-01-24,21:00:00
1251,Água de Coco,10.0,2025-01-24,21:00:00
1251,Pudim de Leite,12.0,2025-01-24,21:00:00
1252,Caipirinha de Limão,22.0,2025-01-31,14:00:00
1253,Prato Feito (PF),28.0,2025-01-23,17:00:00
1253,Cerveja Artesanal,18.0,2025-01-23,17:00:00
1253,Pudim de Leite,12.0,2025-01-23,17:00:00
1254,Pudim de Leite,12.0,2025-01-09,14:00:00
1255,Caipirinha de Limão,22.0,2025-01-28,16:00:00
1255,Arroz Carreteiro,38.0,2025-01-28,16:00:00
1255,Feijoada Completa,55.0,2025-01-28,16:00:00
1256,Prato Feito (PF),28.0,2025-01-02,11:00:00
1256,Cerveja Artesanal,18.0,2025-01-02,11:00:00
1256,Pudim de Leite,12.0,2025-01-02,11:00:00
1257,Prato Feito (PF),28.0,2025-01-05,15:00:00
1257,Pudim de Leite,12.0,2025-01-05,15:00:00
1258,Brigadeiro Gourmet,8.0,2025-01-05,18:00:00
1258,Arroz Carreteiro,38.0,2025-01-05,18:00:00
1258,Moqueca de Peixe,75.0,2025-01-05,18:00:00
1259,Prato Feito (PF),28.0,2025-01-26,20:00:00
1259,Pudim de Leite,12.0,2025-01-26,20:00:00
1259,Feijoada Completa,55.0,2025-01-26,20:00:00
1260,Caipirinha de Limão,22.0,2025-01-16,12:00:00
1260,Coxinha de Frango,10.0,2025-01-16,12:00:00
1260,Feijoada Completa,55.0,2025-01-16,12:00:00
1261,Prato Feito (PF),28.0,2025-01-25,22:00:00
1261,Água de Coco,10.0,2025-01-25,22:00:00
1261,Pudim de Leite,12.0,2025-01-25,22:00:00
1262,Água de Coco,10.0,2025-01-01,20:00:00
1262,Pudim de Leite,12.0,2025-01-01,20:00:00
1262,Caipirinha de Limão,22.0,2025-01-01,20:00:00
1262,Prato Feito (PF),28.0,2025-01-01,20:00:00
1262,Moqueca de Peixe,75.0,2025-01-01,20:00:00
1263,Prato Feito (PF),28.0,2025-01-20,11:00:00
1263,Pudim de Leite,12.0,2025-01-20,11:00:00
1264,Guaraná Antarctica,7.0,2025-01-27,12:00:00
1264,Feijoada Completa,55.0,2025-01-27,12:00:00
1265,Pão de Queijo (Porção),15.0,2025-01-13,17:00:00
1265,Coxinha de Frango,10.0,2025-01-13,17:00:00
1266,Brigadeiro Gourmet,8.0,2025-01-20,17:00:00
1267,Arroz Carreteiro,38.0,2025-01-17,20:00:00
1267,Coxinha de Frango,10.0,2025-01-17,20:00:00
1267,Pudim de Leite,12.0,2025-01-17,20:00:00
1268,Prato Feito (PF),28.0,2025-01-06,15:00:00
1268,Pão de Queijo (Porção),15.0,2025-01-06,15:00:00
1268,Pudim de Leite,12.0,2025-01-06,15:00:00
1268,Feijoada Completa,55.0,2025-01-06,15:00:00
1269,Prato Feito (PF),28.0,2025-01-16,19:00:00
1269,Pudim de Leite,12.0,2025-01-16,19:00:00
1270,Pudim de Leite,12.0,2025-01-13,18:00:00
1271,Prato Feito (PF),28.0,2025-01-28,19:00:00
1271,Pão de Queijo (Porção),15.0,2025-01-28,19:00:00
1271,Pudim de Leite,12.0,2025-01-28,19:00:00
1271,Caipirinha de Limão,22.0,2025-01-28,19:00:00
1272,Pudim de Leite,12.0,2025-01-02,12:00:00
1272,Caipirinha de Limão,22.0,2025-01-02,12:00:00
1272,Feijoada Completa,55.0,2025-01-02,12:00:00
